id_observacion,id_referencia,minorista,categoria,url,momento_utc,precio,precio_lista,moneda,disponibilidad,metodo,estado,detalle_error,html_hash,nombre,precio_referencia,descuento_anunciado,metodo_referencia,extracto,version_captura
7,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-08-20T19:23:54.719969+00:00,4709010.0,,,"",meta,ok,,5369714549046226716,,,,,,
87,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-09-09T13:03:07.975627+00:00,4199010.0,,,"",meta,ok,,157f9ae284527db4e5b03d393ce7eba36814280678b835814d16827811973b1f,"Tablet Apple M4 13 pulgadas 128GB | Ktronix",,,,meta=4199010.0,v2-2026-09
8,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-08-20T19:24:12.520395+00:00,849900.0,,,"",meta,ok,,-7415288834950937865,,,,,,
88,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-09-09T13:03:25.342733+00:00,552435.0,,,"",meta,ok,,ccc1ac1620964d257309b91e1584c1a671eb3d32847261a720e2b01f9d5563fa,"Silla Gamer TUKASA Bergara Roja",,,,meta=552435.0,v2-2026-09
9,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-08-20T19:24:28.182095+00:00,1599900.0,,,"",meta,ok,,-4086278359787074982,,,,,,
89,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-09-09T13:03:41.800297+00:00,1479900.0,,,"",meta,ok,,18e3b127ffe0359ca870d7da3eb0e738343ad482f7c4b4a65172bb379bf924be,"Nevera Haceb 226L No Frost Dispensador | Ktronix",,,,meta=1479900.0,v2-2026-09
10,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-08-20T19:24:44.385373+00:00,79900.0,,,"",meta,ok,,-3355551606609562166,,,,,,
90,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-09-09T13:03:51.380218+00:00,79900.0,,,"",meta,ok,,44cae918f68e66bf71ed113bd7db80fa5779532cbe4174032d05877aa07b2304,"Memoria USB KINGSTON DataTraveler Exodia M 64GB Verde",,,,meta=79900.0,v2-2026-09
11,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-08-20T19:24:54.663579+00:00,499050.0,,,"",meta,ok,,6466785354610667103,,,,,,
91,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-09-09T13:04:05.610169+00:00,479050.0,,,"",meta,ok,,62cc857b2b431862a52ffc6da7e939635d0b5b98f2b0d12d3867d7a8968db7ff,"Descubre Celular MOTOROLA G15 128GB 4G Gris | Ktronix",,,,meta=479050.0,v2-2026-09
12,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-08-20T19:25:07.730168+00:00,319900.0,,,"",meta,ok,,-1011950591025480057,,,,,,
92,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-09-09T13:04:19.583081+00:00,259935.0,,,"",meta,ok,,84c8630c7bf7c52d00eee7355d3b675d434e5f3c56fe9187df9fbb2b3eaf0b15,"Silla de Oficina TUKASA W-205 Azul/Negra",,,,meta=259935.0,v2-2026-09
13,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-08-20T19:25:19.032737+00:00,59900.0,,,"",meta,ok,,-3825048678533833589,,,,,,
93,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-09-09T13:04:30.388183+00:00,59900.0,,,"",meta,ok,,09871783923e9036f5d81840b3c92675b768dbad9532a481c281a703f7ce78db,"Mouse LOGITECH Óptico Inalámbrico M196 Rosado",,,,meta=59900.0,v2-2026-09
14,REF0008,ktronix,"",https://www.ktronix.com/lav-lg-cf-25kg-wm25bfxsnfl/p/8806096530627,2026-08-20T19:25:33.268324+00:00,4465900.0,,,"",meta,ok,,-1983929695341454384,,,,,,
94,REF0008,ktronix,"",https://www.ktronix.com/lav-lg-cf-25kg-wm25bfxsnfl/p/8806096530627,2026-09-09T13:04:46.079164+00:00,4311900.0,,,"",meta,ok,,7a0d583921ab4ae84149aab4a7b40d6a008bdd2a7ae642a86f2200e0ef8e954b,"Lavadora LG 25kg Carga Frontal Inverter | Ktronix",,,,meta=4311900.0,v2-2026-09
15,REF0009,ktronix,"",https://www.ktronix.com/cel5g-samsung-s25-fe-128gbbl/p/8806097671466,2026-08-20T19:25:45.172658+00:00,2599990.0,,,"",meta,ok,,6052328870880194141,,,,,,
95,REF0009,ktronix,"",https://www.ktronix.com/cel5g-samsung-s25-fe-128gbbl/p/8806097671466,2026-09-09T13:04:57.382348+00:00,4399990.0,,,"",meta,ok,,9828fdb94f69bb17da77956c939173cfc5c6af79e805bdac35227ed3caff0661,"SAMSUNG Galaxy S25 FE 512GB 5G Smartphone 5G | Ktronix",,,,meta=4399990.0,v2-2026-09
16,REF0010,ktronix,"",https://www.ktronix.com/tv-kalley-43-43gq200-fhd-qled/p/7705946480314,2026-08-20T19:26:00.917755+00:00,799900.0,,,"",meta,ok,,8044229931089731314,,,,,,
96,REF0010,ktronix,"",https://www.ktronix.com/tv-kalley-43-43gq200-fhd-qled/p/7705946480314,2026-09-09T13:05:10.075094+00:00,799900.0,,,"",meta,ok,,148bd59129052fe0932411039eae41f5b000aac9a71e257e092b71d2cb7070f8,"TV Kalley 40"" Full HD QLED Google TV | Ktronix",,,,meta=799900.0,v2-2026-09
17,REF0011,ktronix,"",https://www.ktronix.com/aud-sony-blue-ine-twf1000m6-ng/p/027242933477,2026-08-20T19:26:14.513631+00:00,1149900.0,,,"",meta,ok,,3561993177380960980,,,,,,
97,REF0011,ktronix,"",https://www.ktronix.com/aud-sony-blue-ine-twf1000m6-ng/p/027242933477,2026-09-09T13:05:25.950434+00:00,1299900.0,,,"",meta,ok,,5df3d76627e6f6e0443490500c831e8352665ea04a9dd70b4f189a54b871261c,"Audífonos SONY WF1000XM6/S ANC | Ktronix",,,,meta=1299900.0,v2-2026-09
18,REF0012,ktronix,"",https://www.ktronix.com/tv-hyundai-58-hyled5816qr-4k/p/7707138059568,2026-08-20T19:26:28.260504+00:00,1649900.0,,,"",meta,ok,,-1538303170665186714,,,,,,
98,REF0012,ktronix,"",https://www.ktronix.com/tv-hyundai-58-hyled5816qr-4k/p/7707138059568,2026-09-09T13:05:39.692354+00:00,1549900.0,,,"",meta,ok,,942e0189dbef28cbe83037da5f44dfcb2efb31e35f8506ac28ebc56f13350502,"TV Hyundai 58"" 4K UHD QLED Roku TV | Ktronix",,,,meta=1549900.0,v2-2026-09
19,REF0013,ktronix,"",https://www.ktronix.com/cel5g-xiaomi-17tpr-1tbng/p/6932554447724,2026-08-20T19:26:39.640990+00:00,6999900.0,,,"",meta,ok,,-6262477403165475784,,,,,,
99,REF0013,ktronix,"",https://www.ktronix.com/cel5g-xiaomi-17tpr-1tbng/p/6932554447724,2026-09-09T13:05:50.644842+00:00,6999050.0,,,"",meta,ok,,d08057ab38a9bdc693631619eeed1d8ab63b189389dfc2ffafda12ef004417dd,"Celular Xiaomi 17T Pro 1TB 5G Negro",,,,meta=6999050.0,v2-2026-09
20,REF0014,ktronix,"",https://www.ktronix.com/anillo-int-oura-r4-tit-t4-ng/p/6430060153493,2026-08-20T19:26:52.812083+00:00,1359900.0,,,"",meta,ok,,-512145087345390122,,,,,,
100,REF0014,ktronix,"",https://www.ktronix.com/anillo-int-oura-r4-tit-t4-ng/p/6430060153493,2026-09-09T13:06:03.973612+00:00,1699900.0,,,"",meta,ok,,8edb12f036744154389728d68faaceee2c779f47affdbd376671add83344adaf,"Anillo inteligente OURA Ring 4 Titanio Negro Mate Talla 5",,,,meta=1699900.0,v2-2026-09
