id_observacion,id_referencia,minorista,categoria,url,momento_utc,precio,precio_lista,moneda,disponibilidad,metodo,estado,detalle_error,html_hash,nombre,precio_referencia,descuento_anunciado,metodo_referencia,extracto,version_captura
7,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-08-20T19:23:54.719969+00:00,4709010.0,,,"",meta,ok,,5369714549046226716,,,,,,
87,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-09-17T13:03:48.246962+00:00,4709010.0,,,"",meta,ok,,5117cd5f0d78504d67fc8a4cd8e9e1171eabd496270be69a044d3438e627f24a,"Tablet Apple M4 13 pulgadas 128GB | Ktronix",,,,meta=4709010.0,v2-2026-09
8,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-08-20T19:24:12.520395+00:00,849900.0,,,"",meta,ok,,-7415288834950937865,,,,,,
88,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-09-17T13:04:00.497037+00:00,849990.0,,,"",meta,ok,,9d5d142ae8bde628e808bd30c94d897330a0c9f0944543f00284fb36b3591c7d,"Silla Gamer TUKASA Bergara Roja",,,,meta=849990.0,v2-2026-09
9,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-08-20T19:24:28.182095+00:00,1599900.0,,,"",meta,ok,,-4086278359787074982,,,,,,
89,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-09-17T13:04:14.470144+00:00,1529900.0,,,"",meta,ok,,3ef4e4140dda9f5abafbaf7d9073a9ced13c0fefd2fb24164bf891322596274f,"Nevera Haceb 226L No Frost Dispensador | Ktronix",,,,meta=1529900.0,v2-2026-09
10,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-08-20T19:24:44.385373+00:00,79900.0,,,"",meta,ok,,-3355551606609562166,,,,,,
90,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-09-17T13:04:24.469750+00:00,59900.0,,,"",meta,ok,,0b3358fecd0017a107d0fe9f954ff4653c66695a9806ee85c86efbfdb547662d,"Memoria USB KINGSTON DataTraveler Exodia M 64GB Verde",,,,meta=59900.0,v2-2026-09
11,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-08-20T19:24:54.663579+00:00,499050.0,,,"",meta,ok,,6466785354610667103,,,,,,
91,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-09-17T13:04:41.382050+00:00,479050.0,,,"",meta,ok,,313cd1087837a503c7c0f57338230add26f02e4e564c559d895cd86f7cf3d7c7,"Descubre Celular MOTOROLA G15 128GB 4G Gris | Ktronix",,,,meta=479050.0,v2-2026-09
12,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-08-20T19:25:07.730168+00:00,319900.0,,,"",meta,ok,,-1011950591025480057,,,,,,
92,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-09-17T13:04:54.956947+00:00,319900.0,,,"",meta,ok,,62748b4e7e8ec2406a172890dc6b2748712dcf88e528ddcf252eb1aa7df1faab,"Silla de Oficina TUKASA W-205 Azul/Negra",,,,meta=319900.0,v2-2026-09
13,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-08-20T19:25:19.032737+00:00,59900.0,,,"",meta,ok,,-3825048678533833589,,,,,,
93,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-09-17T13:05:10.096091+00:00,59900.0,,,"",meta,ok,,2c0d105e98958befa6baac74478092fdd6767926a62da530c7e680eac36f7cc1,"Mouse LOGITECH Óptico Inalámbrico M196 Rosado",,,,meta=59900.0,v2-2026-09
