id_observacion,id_referencia,minorista,categoria,url,momento_utc,precio,precio_lista,moneda,disponibilidad,metodo,estado,detalle_error,html_hash,nombre,precio_referencia,descuento_anunciado,metodo_referencia,extracto,version_captura
7,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-08-20T19:23:54.719969+00:00,4709010.0,,,"",meta,ok,,5369714549046226716,,,,,,
87,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-09-13T13:01:53.935503+00:00,4199010.0,,,"",meta,ok,,ee53cc3a487cc6e1516f927c3838150fe77ef12cc5c280063c015993fd4d7485,"Tablet Apple M4 13 pulgadas 128GB | Ktronix",,,,meta=4199010.0,v2-2026-09
8,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-08-20T19:24:12.520395+00:00,849900.0,,,"",meta,ok,,-7415288834950937865,,,,,,
88,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-09-13T13:02:09.044841+00:00,849900.0,,,"",meta,ok,,615bbbafa4125d2bb8d2d52f306574e74d057b1ddaf598d65e8e76749e678e94,"Silla Gamer TUKASA Bergara Roja",,,,meta=849900.0,v2-2026-09
9,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-08-20T19:24:28.182095+00:00,1599900.0,,,"",meta,ok,,-4086278359787074982,,,,,,
89,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-09-13T13:02:22.062507+00:00,1549900.0,,,"",meta,ok,,a0bfecea97355930291ae2dd4ede94b9d55704307a2a6659bc85b944297c6eaf,"Nevera Haceb 226L No Frost Dispensador | Ktronix",,,,meta=1549900.0,v2-2026-09
10,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-08-20T19:24:44.385373+00:00,79900.0,,,"",meta,ok,,-3355551606609562166,,,,,,
90,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-09-13T13:02:35.254539+00:00,79900.0,,,"",meta,ok,,9097df4e9acb515b75e14ce717156b38ce051c614079af63fe3a4fd42d9a483d,"Memoria USB KINGSTON DataTraveler Exodia M 64GB Verde",,,,meta=79900.0,v2-2026-09
11,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-08-20T19:24:54.663579+00:00,499050.0,,,"",meta,ok,,6466785354610667103,,,,,,
91,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-09-13T13:02:48.888323+00:00,479050.0,,,"",meta,ok,,668b6fc31964987a2f035fc80fa671a6cefee28bb5289caf9cba3d1e84917929,"Descubre Celular MOTOROLA G15 128GB 4G Gris | Ktronix",,,,meta=479050.0,v2-2026-09
12,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-08-20T19:25:07.730168+00:00,319900.0,,,"",meta,ok,,-1011950591025480057,,,,,,
92,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-09-13T13:03:01.248099+00:00,319900.0,,,"",meta,ok,,f17d42aba9dee94d00c1746537ce0b2594b52970dd6db7507b6c033d2c78bf0a,"Silla de Oficina TUKASA W-205 Azul/Negra",,,,meta=319900.0,v2-2026-09
13,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-08-20T19:25:19.032737+00:00,59900.0,,,"",meta,ok,,-3825048678533833589,,,,,,
93,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-09-13T13:03:12.575210+00:00,59900.0,,,"",meta,ok,,11bf7e4b4e686e3eb447c974eead6e78e9ca0ee2a74b951012b770c4121e2fa1,"Mouse LOGITECH Óptico Inalámbrico M196 Rosado",,,,meta=59900.0,v2-2026-09
14,REF0008,ktronix,"",https://www.ktronix.com/lav-lg-cf-25kg-wm25bfxsnfl/p/8806096530627,2026-08-20T19:25:33.268324+00:00,4465900.0,,,"",meta,ok,,-1983929695341454384,,,,,,
94,REF0008,ktronix,"",https://www.ktronix.com/lav-lg-cf-25kg-wm25bfxsnfl/p/8806096530627,2026-09-13T13:03:24.304345+00:00,4311900.0,,,"",meta,ok,,72d7868a2ad850a6d58ad151038ed37bdb0057046c3819623841a263d1965a69,"Lavadora LG 25kg Carga Frontal Inverter | Ktronix",,,,meta=4311900.0,v2-2026-09
15,REF0009,ktronix,"",https://www.ktronix.com/cel5g-samsung-s25-fe-128gbbl/p/8806097671466,2026-08-20T19:25:45.172658+00:00,2599990.0,,,"",meta,ok,,6052328870880194141,,,,,,
95,REF0009,ktronix,"",https://www.ktronix.com/cel5g-samsung-s25-fe-128gbbl/p/8806097671466,2026-09-13T13:03:39.490923+00:00,4399990.0,,,"",meta,ok,,0156f3118c47f7c4d20353ce7ebdf5386e1bcc8b64ea684b06f853fea33f5ed9,"SAMSUNG Galaxy S25 FE 512GB 5G Smartphone 5G | Ktronix",,,,meta=4399990.0,v2-2026-09
16,REF0010,ktronix,"",https://www.ktronix.com/tv-kalley-43-43gq200-fhd-qled/p/7705946480314,2026-08-20T19:26:00.917755+00:00,799900.0,,,"",meta,ok,,8044229931089731314,,,,,,
96,REF0010,ktronix,"",https://www.ktronix.com/tv-kalley-43-43gq200-fhd-qled/p/7705946480314,2026-09-13T13:03:53.169841+00:00,799900.0,,,"",meta,ok,,dba5fff424ae0fda43cc3e00ab77512795aa58a85aa13cb6d085fbf04a03cd88,"TV Kalley 40"" Full HD QLED Google TV | Ktronix",,,,meta=799900.0,v2-2026-09
17,REF0011,ktronix,"",https://www.ktronix.com/aud-sony-blue-ine-twf1000m6-ng/p/027242933477,2026-08-20T19:26:14.513631+00:00,1149900.0,,,"",meta,ok,,3561993177380960980,,,,,,
97,REF0011,ktronix,"",https://www.ktronix.com/aud-sony-blue-ine-twf1000m6-ng/p/027242933477,2026-09-13T13:04:06.458807+00:00,1299900.0,,,"",meta,ok,,61a5373730096bbfeb24a3e5d35da84b1251bcc1b6444d7dc6a94a29346fed20,"Audífonos SONY WF1000XM6/S ANC | Ktronix",,,,meta=1299900.0,v2-2026-09
18,REF0012,ktronix,"",https://www.ktronix.com/tv-hyundai-58-hyled5816qr-4k/p/7707138059568,2026-08-20T19:26:28.260504+00:00,1649900.0,,,"",meta,ok,,-1538303170665186714,,,,,,
98,REF0012,ktronix,"",https://www.ktronix.com/tv-hyundai-58-hyled5816qr-4k/p/7707138059568,2026-09-13T13:04:18.751353+00:00,1549900.0,,,"",meta,ok,,5013efc2cdaf1f7ab4d4776499dedc193a4687aada9d1692514701f9cbe25b0f,"TV Hyundai 58"" 4K UHD QLED Roku TV | Ktronix",,,,meta=1549900.0,v2-2026-09
19,REF0013,ktronix,"",https://www.ktronix.com/cel5g-xiaomi-17tpr-1tbng/p/6932554447724,2026-08-20T19:26:39.640990+00:00,6999900.0,,,"",meta,ok,,-6262477403165475784,,,,,,
99,REF0013,ktronix,"",https://www.ktronix.com/cel5g-xiaomi-17tpr-1tbng/p/6932554447724,2026-09-13T13:04:30.186301+00:00,6999050.0,,,"",meta,ok,,ed090434dc896964309f065851436c1a1e269fa4ab1e6114693433521dcaf6be,"Celular Xiaomi 17T Pro 1TB 5G Negro",,,,meta=6999050.0,v2-2026-09
20,REF0014,ktronix,"",https://www.ktronix.com/anillo-int-oura-r4-tit-t4-ng/p/6430060153493,2026-08-20T19:26:52.812083+00:00,1359900.0,,,"",meta,ok,,-512145087345390122,,,,,,
